Option ID,Option name,,,,,,,,,
849,Payment Issues,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
850,Personal Circumstances,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
851,Yes - Vulnerability Identified,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
852,Trent Josh Meta,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
853,Penelope Whyte,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
854,Phoenix Painting & Property Maintenance,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
855,Bold Constructions,Deal,Name of Panel Builder,Multiple options,5d68a43eca6fa7f47bcfb837e2a858122b5417e6,,,,,
856,Renewable Industries,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
857,Australia Wide,,,,,,,,,
858,Solar Energy & Battery Storage Systems (SEBSS),Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
860,Floor Clean Toowoomba,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
861,Community Coffee tab,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
862,Underinsured,Deal,Escalation Flags,Multiple options,5a01392ec9cdffcd6124523f222200d9d0c858c1,,,,,
863,Client sold property,Deal,Escalation Flags,Multiple options,5a01392ec9cdffcd6124523f222200d9d0c858c1,,,,,
864,Joshua Strudwick SMS,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
865,Trent Williams SMS,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
866,CloseCall,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
867,PAI - Damage Found,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
868,PAI - No Damage Found,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
869,Asbestos Removal,Deal,VO Reason,Multiple options,6c6ba75e6ee324116a8c34037946490548d29f1d,,,,,
870,Tyrone Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
871,Solar Report,Deal,VO Reason,Multiple options,6c6ba75e6ee324116a8c34037946490548d29f1d,,,,,
872,Customer Care,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
873,Kai Valerio,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
874,Tyrone Taylor,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
875,Tamworth,,,,,,,,,
876,Solar Battery Hub Pty Ltd,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
877,Denise Pepe,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
878,Yes,Deal,Invite to Moxo Portal,Multiple options,c93a41b16582367e3baaa02e3d35125fa4698e6d,,,,,
879,Joshua Strudwick,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
880,Trent Williams,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
881,Remove,Deal,Remove From MOXO Client Portal,Multiple options,d8011fee7870808452f4fbb8e7039c3b01939dea,,,,,
882,Chloe Dixon,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
883,R01,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
884,R02,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
885,R03,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
886,R04,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
887,R05,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
888,R06,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
889,R07,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
890,R08,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
891,R09,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
892,R10,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
893,R11,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
894,R12,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
895,R13,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
896,R14,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
897,R15,Deal,Advertising Code,Single option,6fa95b6a59fe64875d6329942434679239bb29d6,,,,,
898,Facebook - Ads,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
899,Google - Display,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
900,Google - PMAX,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
901,Google - Search,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
902,Deekin Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
903,Trina Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
904,Penny Referral,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
905,Ryan Bailey,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
906,Kaylan Elliott,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
907,Yes - Engagement Flow,Deal,Invite ENG Flow Moxo,Multiple options,dba1eb90a03b8430c7873a51ee8160a3bf090baf,,,,,
909,Ethan Taylor Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
910,Belle Property Maryborough,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
911,True North Property,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
912,Abhin Prashar,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
913,Alyssa Ward,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
914,Jonathon Young,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
915,Kaylyn Elliot,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
916,Lucy Luther,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
917,Wendy Pollard,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
918,LJ Hooker Fraser Coast,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
919,Mitchell Svensk Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
920,William Peter Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
921,Aaliyah,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
922,Melvin Samson,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
923,Romae Pendon,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
924,VIP - PARTNERSHIP LEAD,,,,,,,,,
925,VIP - B2B PARTNER,Person,Label,Single option,label,,,,,
926,Older than 9 months,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
927,Bendigo,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
928,MHIA,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
929,Harlan Louis,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
930,Michelle Szondy,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
931,Allianz Team,Organisation,Insurer Team,Single option,46e1f366a34bb329dde6053728d2620203886111,,,,,
932,IAG Team,Organisation,Insurer Team,Single option,46e1f366a34bb329dde6053728d2620203886111,,,,,
933,Suncorp Team,Organisation,Insurer Team,Single option,46e1f366a34bb329dde6053728d2620203886111,,,,,
934,Commercial,Organisation,Insurer Team,Single option,46e1f366a34bb329dde6053728d2620203886111,,,,,
935,Unspecified,Organisation,Insurer Team,Single option,46e1f366a34bb329dde6053728d2620203886111,,,,,
936,Jim's Redbank,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
937,Youi,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
945,WWI,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
946,Jai Morris Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
947,Solarez,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
948,URGENT - MAKE SAFE REQ,,,,,,,,,
949,Client unresponsive,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
950,Cooling off period,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
951,Damage questionable,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
952,Discussion needed,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
953,Engagement Doc Needed,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
954,Insurance info needed,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
955,Reinspection needed,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
956,Kris Banks Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
957,Will Eyndhoven Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,Company,,
958,LJ Hooker Bribie Island,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,Person,,
959,Ross R - Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,Deal,Column,Field
960,Online,Deal,PIC Sent/Signed,Multiple options,9ad130cddc1b6dfa81783ee9a6a811ac61319df2,,,,,
961,2025 Christmas prize giveaway,Deal,Marketing Campaign (Offer),Multiple options,b7a4bca5421cffa272bf2bba0396d53925220272,,,A,1234,III
962,Underinsurance,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
963,Yes Claims - Not currently servicing,Deal,Lost reason,Lost reason (Single option),lost_reason,,,AX111,,
964,Jade Labuschagne,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
965,Jessica Querino,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
966,Partial Settlement,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
967,Sam Anson (Solar),Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
968,Brisbane - QLD,,,,,,,,,
969,Ipswich - QLD,,,,,,,,,
970,Gold Coast / Logan - QLD,,,,,,,,,
971,gym,,,,,,,,,
972,Negative Online Reviews,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
973,Ross R - Inhouse,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
976,Elle,Deal,Claims Coordinator Authorised,Multiple options,29ef3bf91b2a53518a16fcf6090a004ef74697c0,,,,,
977,Sarah,Deal,Claims Coordinator Authorised,Multiple options,29ef3bf91b2a53518a16fcf6090a004ef74697c0,,,,,
978,Arbien,Deal,Claims Coordinator Authorised,Multiple options,29ef3bf91b2a53518a16fcf6090a004ef74697c0,,,,,
979,Cressida,Deal,Claims Coordinator Authorised,Multiple options,29ef3bf91b2a53518a16fcf6090a004ef74697c0,,,,,
980,None Authorised,Deal,Claims Coordinator Authorised,Multiple options,29ef3bf91b2a53518a16fcf6090a004ef74697c0,,,,,
981,Yes,Deal,To Be Actioned,Single option,03d09d9c433a2a0616aa865d930519f6c44f2f82,,,,,
982,No,Deal,To Be Actioned,Single option,03d09d9c433a2a0616aa865d930519f6c44f2f82,,,,,
983,Flag for review,Deal,To Be Actioned,Single option,03d09d9c433a2a0616aa865d930519f6c44f2f82,,,,,
984,Tommy Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
985,Owen Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
986,D2D,Deal,Deal Lead Gen (Category),Single option,e30d1cd971c4c2256468f0f965ee17fc964441e0,,,,,
987,Third Party,Deal,Deal Lead Gen (Category),Single option,e30d1cd971c4c2256468f0f965ee17fc964441e0,,,,,
988,Field Reps,Deal,Deal Lead Gen (Category),Single option,e30d1cd971c4c2256468f0f965ee17fc964441e0,,,,,
989,Marketing,Deal,Deal Lead Gen (Category),Single option,e30d1cd971c4c2256468f0f965ee17fc964441e0,,,,,
990,B2B - Business Referral,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
991,B2B - Contractor,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
992,D2D - Adam D-S (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
993,D2D - Danielle (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
994,D2D - Deekin A (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
995,D2D - Enrico (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
996,D2D - Lea A (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
997,D2D - Matthew B (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
998,D2D - Ryan (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
999,D2D - Sergio (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1000,D2D - Trina N (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1001,D2D - Dallas White,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1002,Field Rep - Ethan Taylor,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1003,D2D - Jai M (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1004,Field Rep - Jayden Williams,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1005,D2D - Kai Valerio,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1006,D2D - Kris B (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1007,D2D - Mitchell Svensk,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1008,D2D - Owen Telford,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1009,Field Rep - Ross Runnalls,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1010,D2D - Tommy D,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1011,D2D - Will Van Eyndhoven,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1012,D2D - William P (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1013,Field Rep - Brenden (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1014,Field Rep - Daniel G (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1015,Field Rep - Harley M (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1016,Field Rep - Joel (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1017,Field Rep - Josh (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1018,Field Rep - Kane (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1019,Field Rep - Lucas M (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1020,Field Rep - Michael D (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1021,Field Rep - Stephen H (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1022,Field Rep - Steve (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1023,Field Rep - Taylah C (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1024,Field Rep - Tyrone (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1025,Field Rep - Tyson (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1026,Field Rep - Benjamin Frohloff,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1027,Field Rep - Benjamin Wharton,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1028,Field Rep - Bradin Costmeyer,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1029,Field Rep - Charlie Stagg,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1030,Field Rep - Eric Knutsen,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1031,Field Rep - Finlay Coop,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1032,Field Rep - Harry Brown,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1033,Field Rep - Jack Brown,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1034,Field Rep - Josh O,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1035,Field Rep - Richard Lugert,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1036,Field Rep - Scott Rodman,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1037,Field Rep - Timothy McGill,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1038,Field Rep - Tony Punzo,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1039,Field Rep - Travis Mills,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1040,Field Rep - Tye Carrodus,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1041,Internal - Dave T (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1042,Internal - Ellen G (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1043,Internal - Jennifer (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1044,Internal - Kaelyann (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1045,Internal - Leila (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1046,Internal - Trent W (Archived),Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1047,Internal - Ceri Lloyd,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1048,Internal - Ella Gall,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1049,Internal - Ellen G,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1050,Internal - Jessica Querino,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1051,Internal - Josh Strudwick,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1052,Internal - Lisa Janus,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1053,Internal - Melissa Fernandez,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1054,Internal - Montana Clay,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1055,Internal - Penelope Whyte,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1056,Internal - Ross Runnalls,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1057,Internal - Sophie W,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1058,Internal - Stacy Schulz,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1059,Marketing - Brand Partnership,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1060,Marketing - Community Engagement,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1061,Marketing - Elijah Bird,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1062,Marketing - Facebook Ads,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1063,Marketing - Google Ads,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1064,Marketing - Jannika Johansson,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1065,Marketing - Letter Box Drop,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1066,Marketing - Mail Outs,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1067,Marketing - Newspaper,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1068,Marketing - Phone Inbound,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1069,Marketing - Radio,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1070,Marketing - Referral,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1071,Marketing - Referral Factory,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1072,Marketing - Signage,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1073,Marketing - SMS,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1074,Marketing - Website,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1075,Ella,Person,InHouse Contact,Multiple options,f98f3b48a7b25ff66f53864a4656a388c55fb6c6,,,,,
1076,Jade,Person,InHouse Contact,Multiple options,f98f3b48a7b25ff66f53864a4656a388c55fb6c6,,,,,
1077,Jess,Person,InHouse Contact,Multiple options,f98f3b48a7b25ff66f53864a4656a388c55fb6c6,,,,,
1078,Josh,Person,InHouse Contact,Multiple options,f98f3b48a7b25ff66f53864a4656a388c55fb6c6,,,,,
1079,Penny,Person,InHouse Contact,Multiple options,f98f3b48a7b25ff66f53864a4656a388c55fb6c6,,,,,
1080,Ross,Person,InHouse Contact,Multiple options,f98f3b48a7b25ff66f53864a4656a388c55fb6c6,,,,,
1081,Jayden D Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
1083,Nick Stevens Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
1084,N/A,Deal,Deal Lead Gen (New),Multiple options,a249e31e9e2a54777d95772b82e6df05db2ba142,,,,,
1085,N/A,Deal,Deal Lead Gen (Category),Single option,e30d1cd971c4c2256468f0f965ee17fc964441e0,,,,,
